,hid,hh_adults,hh_adolescents,hh_child,hh_youngchild,hhcount,hh_hhhjobstatus,hh_hhhjob,hh_hhhage,hh_hhheducation,hh_hhhsleep,hh_numberincome,hh_income,hh_hhnumber,hh_primary,hh_foodmonth,hh_food2weeks,hh_povertystep,hh_rooms,hh_floor,hh_toiletaway,hh_bathwater,hh_lights,hh_food1,hh_food2,hh_food3,hh_food4,hh_food6,hh_food7,hh_food8,hh_food9,hh_food10,hh_marketveg,hh_marketfruit,hh_manureanimal,hh_eating1,hh_hsbill,hh_hsbdiarrh,hh_hsbfever,hh_hsbcough,hh_hsbseverill,hh_andrugadvice,hh_anvac,hh_anabx,new_hhid,geometry
2149,HH2252C,1,1,0,0,2,Paid employee ,Domestic service ,71.38398357289527,None ,Cloth / Sack on floor  ,1,40000,One (respondents) ,1,Never,Never,1,2,Tile,Borrow a toilet close by ,Tube well with powered pump ,"Yes, electric lights ",Less than once a week ,Never ,Less than once a week ,Less than once a week ,Daily,Never ,Never ,Never ,Never ,Ngumbe market,,Nothing ,Self-feeding with hands ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals and prevent them from becoming sick ,2149,POINT (3897237.069089212 -1767953.019379894)
2150,HH2308C,2,2,2,0,6,Unemployed ,,81.782340862423,PSLC ,Bed & Matress (GRASS)  ,1,70000,Three ,3,Often,Often,1,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Several times a week ,Less than once a week ,Less than once a week ,Never ,Daily,Pa 10 MILES,Pa 10 Miles,Nothing ,Hand feeding (other caregiver) ,Health centre (gov) ,Private pharmacy / drug store ,Private pharmacy / drug store ,Health centre (gov) ,Health centre (gov) ,The vets ,Unsure,Unsure,2150,POINT (3896602.700967326 -1772415.908636156)
2151,HH259JC,5,2,0,1,8,Paid employee ,Agriculture ,43.044490075290895,PSLC ,Mattress (GRASS) on floor  ,2,50000,One (respondents) ,2,Often,Often,1,4,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Daily,Never ,About once a week ,Jere trading center,Jere trading centre,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Prevent animals from becoming sick ,2151,POINT (3894840.488469845 -1769202.688218075)
2152,HH292HC,1,2,1,0,4,Self employed ,Sales and service ,35.07734428473648,JCE  ,Bed and Matress ,1,80000,Four ,2,Sometimes,Never,3,3,Sand/soil,Wait till I get home ,Tube well / borehole ,No,Less than once a week ,Never ,Several times a week ,About once a week ,Less than once a week ,Several times a week ,Several times a week ,Less than once a week ,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,2152,POINT (3897226.127448963 -1772310.326114941)
2153,HH266LC,3,3,0,0,6,Self employed ,Sales and service ,26.83915126625599,MSCE ,Mattress on floor  ,1,30,More than 5,0,Never,Never,2,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Lunzu market,Lunzu market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2153,POINT (3895177.13334469 -1768261.152429448)
2154,HH203EC,2,1,0,1,4,Paid employee ,Clerical Technical / managerial ,24.369609856262834,JCE  ,Mattress (GRASS) on floor  ,1,30000,One (respondents) ,1,Sometimes,Sometimes,2,4,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,Never ,Never ,Never ,About once a week ,Ngumbe,,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2154,POINT (3897153.984030159 -1767586.694441256)
2155,HH266LC,3,3,0,0,6,Self employed ,Sales and service ,26.83915126625599,MSCE ,Mattress on floor  ,1,30,More than 5,0,Never,Never,2,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Lunzu market,Lunzu market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2155,POINT (3896926.818308912 -1768369.155940345)
2156,HH203EC,2,1,0,1,4,Paid employee ,Clerical Technical / managerial ,24.369609856262834,JCE  ,Mattress (GRASS) on floor  ,1,30000,One (respondents) ,1,Sometimes,Sometimes,2,4,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,Never ,Never ,Never ,About once a week ,Ngumbe,,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2156,POINT (3894516.287150815 -1768295.562288357)
2157,HH286DC,3,3,0,0,6,Paid employee ,Domestic service ,39.37577002053388,PSLC ,Cloth / Sack on floor  ,1,50000,Four ,2,Sometimes,Sometimes,3,3,Cement,Wait till I get home ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Never ,Never ,About once a week ,About once a week ,Never ,Several times a week ,,Chilika market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2157,POINT (3897379.25747481 -1767660.100604882)
2158,HH2236C,2,1,0,0,3,Paid employee ,Agriculture ,82.48870636550308,MSCE ,Bed and Matress ,2,200000,More than 5,1,Never,Never,3,3,Cement,Borrow a toilet close by ,Piped outside dwelling ,"Yes, electric lights ",Several times a week ,About once a week ,Several times a week ,Less than once a week ,Several times a week ,Never ,About once a week ,Daily,Never ,Ngumbe market,Ngumbe market,Nothing ,Self-feeding with hands ,Private pharmacy / drug store ,Private pharmacy / drug store ,Private pharmacy / drug store ,Private pharmacy / drug store ,Private pharmacy / drug store ,The vets ,Unsure,Unsure,2158,POINT (3898403.55934233 -1771873.471356356)
2159,HH266LC,3,3,0,0,6,Self employed ,Sales and service ,26.83915126625599,MSCE ,Mattress on floor  ,1,30,More than 5,0,Never,Never,2,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Lunzu market,Lunzu market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2159,POINT (3894561.094891007 -1768337.311772224)
2160,HH235ZC,5,2,0,0,7,Self employed ,Skilled manual ,57.38809034907597,PSLC ,Bed and Matress ,1,20000,Four ,3,Never,Never,3,5,Cement,Borrow a toilet close by ,Tube well / borehole ,"Yes, electric lights ",About once a week ,About once a week ,Several times a week ,Less than once a week ,Daily,Less than once a week ,Several times a week ,Never ,Daily,Lunzu market,Lunzu market,Nothing ,Hand feeding (mother) ,Private pharmacy / drug store ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2160,POINT (3896987.752726303 -1768495.48287215)
2161,HH249NC,6,1,1,0,8,Self employed ,Sales and service ,55.893223819301845,JCE  ,Bed and Matress ,2,150000,One (respondents) ,1,Never,Never,4,6,Cement,Wait till I get home ,Piped into dwelling ,"Yes, electric lights ",Several times a week ,Never ,Less than once a week ,About once a week ,Less than once a week ,Several times a week ,Several times a week ,Less than once a week ,Never ,Chatha market,Chatha market,Sweep it into the bush ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2161,POINT (3894460.480250476 -1768013.557320519)
2162,HH285FC,2,3,1,0,6,Self employed ,Skilled manual ,41.15537303216975,MSCE ,Bed and Matress ,1,100000,Two ,2,Never,Never,3,5,Cement,Wait till I get home ,Public tap / Standpipe ,"Yes, electric lights ",Several times a week ,Never ,About once a week ,Less than once a week ,Less than once a week ,Several times a week ,About once a week ,Less than once a week ,Several times a week ,Chatha market,Chatha market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,2162,POINT (3895583.176985587 -1769263.955791654)
2163,HH249NC,6,1,1,0,8,Self employed ,Sales and service ,55.893223819301845,JCE  ,Bed and Matress ,2,150000,One (respondents) ,1,Never,Never,4,6,Cement,Wait till I get home ,Piped into dwelling ,"Yes, electric lights ",Several times a week ,Never ,Less than once a week ,About once a week ,Less than once a week ,Several times a week ,Several times a week ,Less than once a week ,Never ,Chatha market,Chatha market,Sweep it into the bush ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2163,POINT (3897371.366163089 -1771306.788103583)
2164,HH262TC,2,0,0,0,2,Unemployed ,,28.960985626283367,PSLC ,Mattress on floor  ,1,30000,One (respondents) ,0,Never,Never,3,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,About once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Daily,Never ,About once a week ,Never ,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Referral Hospital (QECH) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2164,POINT (3894758.490532891 -1769055.914200497)
2165,HH300CC,2,2,0,0,4,Paid employee ,Skilled manual ,59.70704996577687,PSLC ,Bed and Matress ,0,50000,One (respondents) ,1,Never,Never,2,5,Cement,Wait till I get home ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Several times a week ,Several times a week ,Less than once a week ,Never ,Several times a week ,Lunzu,Lunzu,Sweep it into the bush ,Self-feeding with hands ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Referral Hospital (QECH) ,My own judgement? ,Unsure,Unsure,2165,POINT (3897122.992279497 -1772325.075666281)
2166,HH246TC,3,4,0,0,7,Paid domestic worker ,Unskilled manual ,45.8590006844627,PSLC ,Bed and Matress ,1,40000,More than 5,4,Sometimes,Sometimes,3,5,Cement,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Nowhere,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2166,POINT (3898577.911484629 -1771471.598278778)
2167,HH273NC,2,1,1,0,4,Paid employee ,Skilled manual ,37.86721423682409,MSCE ,Bed and Matress ,2,45000,One (respondents) ,0,Sometimes,Sometimes,2,4,Cement,Wait till I get home ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Never ,Never ,About once a week ,Less than once a week ,Several times a week ,,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,2167,POINT (3895969.351255845 -1769563.662090423)
2168,HH274LC,3,0,0,0,3,Self employed ,Agriculture ,69.37440109514031,PSLC ,Cloth / Sack on floor  ,1,10000,More than 5,0,Sometimes,Sometimes,1,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,About once a week ,Never ,About once a week ,Never ,Never ,Several times a week ,Several times a week ,Never ,Several times a week ,,Lunzu market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,2168,POINT (3896390.189365043 -1770406.591096845)
2169,HH213AC,3,3,0,0,6,Paid employee ,Clerical Technical / managerial ,41.75496235455168,MSCE ,Bed and Matress ,2,150000,One (respondents) ,2,Never,Never,4,5,Cement,Wait till I get home ,Piped outside dwelling ,"Yes, electric lights ",Several times a week ,Never ,Several times a week ,Several times a week ,Daily,Never ,Daily,Never ,Never ,Pa 10 miles market,Pa 10 MILES Market,Sweep it into the bush ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals ,Cure sick animals ,2169,POINT (3896935.845952223 -1770864.440735276)
2170,HH238TC,3,2,1,0,6,Paid employee ,Skilled manual ,29.451060917180012,MSCE ,Bed and Matress ,2,60000,Two ,0,Never,Never,2,3,Cement,Borrow a toilet close by ,Tube well / borehole ,"Yes, electric lights ",Several times a week ,Never ,Several times a week ,Less than once a week ,Daily,Never ,Several times a week ,Less than once a week ,Daily,Ngumbe market,Ngumbe market,Put it in the refuse pit ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2170,POINT (3897942.41100035 -1771424.671678036)
2171,HH274LC,3,0,0,0,3,Self employed ,Agriculture ,69.37440109514031,PSLC ,Cloth / Sack on floor  ,1,10000,More than 5,0,Sometimes,Sometimes,1,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,About once a week ,Never ,About once a week ,Never ,Never ,Several times a week ,Several times a week ,Never ,Several times a week ,,Lunzu market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,2171,POINT (3896250.900852204 -1769782.092300846)
2172,HH264PC,2,2,1,0,5,Paid employee ,Clerical Technical / managerial ,40,PSLC ,Bed alone  ,1,30000,Three ,2,Sometimes,Sometimes,1,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Never ,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2172,POINT (3894583.900864425 -1768022.987014482)
2173,HH247RC,1,2,1,0,4,Unemployed ,,33.5523613963039,JCE  ,Bed and Matress ,1,30000,One (respondents) ,2,Sometimes,Often,2,3,Cement,Wait till I get home ,Tube well / borehole ,"Yes, electric lights ",Less than once a week ,Never ,Less than once a week ,Less than once a week ,Daily,About once a week ,About once a week ,Never ,Several times a week ,Pa miles,Pa 10 miles,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals and prevent them from becoming sick ,Cure sick animals and prevent them from becoming sick ,2173,POINT (3897574.099979556 -1770670.241599397)
2174,HH239RC,3,1,0,0,4,Paid employee ,Healthcare ,46.299794661190965,MSCE ,Bed and Matress ,2,15000,More than 5,1,Never,Never,5,8,Cement,Use public toilet ,Piped into dwelling ,"Yes, electric lights ",About once a week ,Never ,About once a week ,Never ,About once a week ,Never ,Several times a week ,Less than once a week ,Never ,Chirimba market,Chirimba market,Use it as manure ,Hand feeding (other caregiver) ,Other hospital (private) ,Health centre (private) ,Health centre (private) ,Health centre (private) ,Health centre (private) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2174,POINT (3896973.487691496 -1768081.105541687)
2175,HH228XC,4,0,0,0,4,Self employed ,Agriculture ,55.80287474332649,PSLC ,Bed & Matress (GRASS)  ,1,30000,Two ,0,Never,Never,2,4,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Never ,About once a week ,Less than once a week ,Never ,About once a week ,,Farmers cooperatives market,Use it as manure ,Hand feeding (other caregiver) ,Health centre (gov) ,Health centre (gov) ,Private pharmacy / drug store ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2175,POINT (3895602.932360386 -1769556.766156877)
