,hid,hh_adults,hh_adolescents,hh_child,hh_youngchild,hhcount,hh_hhhjobstatus,hh_hhhjob,hh_hhhage,hh_hhheducation,hh_hhhsleep,hh_numberincome,hh_income,hh_hhnumber,hh_primary,hh_foodmonth,hh_food2weeks,hh_povertystep,hh_rooms,hh_floor,hh_toiletaway,hh_bathwater,hh_lights,hh_food1,hh_food2,hh_food3,hh_food4,hh_food6,hh_food7,hh_food8,hh_food9,hh_food10,hh_marketveg,hh_marketfruit,hh_manureanimal,hh_eating1,hh_hsbill,hh_hsbdiarrh,hh_hsbfever,hh_hsbcough,hh_hsbseverill,hh_andrugadvice,hh_anvac,hh_anabx,new_hhid,geometry
2249,HH413VK,2,0,1,0,3,Paid domestic worker ,Unskilled manual ,0.35044490075290896,PSLC ,Cloth / Sack on floor  ,0,20000,Five ,1,Never,Never,2,4,Cement,Borrow a toilet close by ,Public tap / Standpipe ,No,Never ,Never ,Less than once a week ,About once a week ,Several times a week ,Never ,Less than once a week ,Never ,About once a week ,Chikwawa,Chikwawa,Use it as manure ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Prevent animals from becoming sick ,Unsure,2249,POINT (3868725.160082475 -1798058.809636515)
2250,HH439BK,3,1,0,0,4,Unemployed ,,41.960301163586585,None ,Mattress on floor  ,0,46000,More than 5,2,Sometimes,Sometimes,2,4,Cement,Urinate/defaecate in the open ,Tube well / borehole ,"Yes, gas powered lights ",Never ,Never ,About once a week ,About once a week ,Several times a week ,Never ,About once a week ,Never ,About once a week ,Dyeratu,Dyeratu,Other (specify),Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Other hospital (gov) ,The vets ,Prevent animals from becoming sick ,Unsure,2250,POINT (3869021.042091524 -1795077.845393708)
2251,HH434LK,2,0,0,0,2,Self employed ,Agriculture ,51.408624229979466,PSLC ,Bed and Matress ,1,30000,More than 5,0,Never,Never,3,6,Cement,Borrow a toilet close by ,Piped outside dwelling ,No,Less than once a week ,Never ,About once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Never ,Chikwawa market,Chikwawa market,Use it as manure ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Unsure,Unsure,2251,POINT (3867049.547345518 -1811268.339917522)
2252,HH432PK,3,0,0,0,3,Unemployed ,,65.99863107460644,None ,Bed and Matress ,2,20000,Three ,1,Sometimes,Sometimes,2,4,Cement,Borrow a toilet close by ,Piped outside dwelling ,"Yes, electric lights ",Less than once a week ,Never ,Less than once a week ,About once a week ,Several times a week ,Never ,Several times a week ,Never ,Less than once a week ,CHIKWAWA  BOMA,CHIKWAWA BOMA,Sweep it into the bush ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Unsure,Unsure,2252,POINT (3872065.953449043 -1806768.793707716)
2253,HH4913K,2,1,0,0,3,Unemployed ,,44.48733744010951,PSLC ,Mattress (GRASS) on floor  ,1,24000,More than 5,1,Sometimes,Sometimes,3,3,Sand/soil,Other (specify),Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Never ,Never ,Less than once a week ,Never ,Less than once a week ,,Local market in our area,Use it as manure ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2253,POINT (3868915.201086877 -1809906.521177354)
2254,HH433NK,3,3,0,0,6,Paid employee ,Unskilled manual ,60.435318275154,PSLC ,Bed and Matress ,1,30000,Two ,2,Sometimes,Never,3,4,Sand/soil,Borrow a toilet close by ,Piped outside dwelling ,"Yes, gas powered lights ",Less than once a week ,Never ,Less than once a week ,Less than once a week ,Several times a week ,Never ,About once a week ,Never ,Less than once a week ,Chikwawa,Chikwawa,Sweep it into the bush ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2254,POINT (3866027.717420604 -1809036.888799008)
2255,HH4817K,3,1,0,0,4,Self employed ,Unskilled manual ,52.21629021218344,PSLC ,Mattress (GRASS) on floor  ,2,4000,One (respondents) ,2,Often,Sometimes,1,3,Sand/soil,Urinate/defaecate in the open ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,About once a week ,Less than once a week ,Several times a week ,Dyelatu,Dyelatu,Nothing ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2255,POINT (3872156.148931946 -1807392.636027912)
2256,HH411ZK,4,0,0,0,4,Unemployed ,,54.27241615331965,PSLC ,Cloth / Sack on floor  ,0,56,More than 5,0,Never,Never,2,5,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,"Yes, gas powered lights ",Never ,Never ,Less than once a week ,Never ,Less than once a week ,Never ,About once a week ,Never ,Never ,Tsekera,Tsekera,Use it as manure ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Prevent animals from becoming sick ,Unsure,2256,POINT (3871557.421833089 -1803333.507058031)
2257,HH442LK,2,0,0,1,3,Unpaid family worker ,,25.779603011635867,JCE  ,Bed and Matress ,0,28000,Three ,0,Never,Never,4,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,About once a week ,About once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,DYERATU,DYERATU,Nothing ,Hand feeding (other caregiver) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Other hospital (gov) ,Others (specify),Fattening / increased growth ,Cure sick animals ,2257,POINT (3871077.380989288 -1800415.051320676)
2258,HH454DK,2,2,1,1,6,Unemployed ,,41.37166324435318,PSLC ,Mattress on floor  ,0,10000,Three ,2,Sometimes,Sometimes,2,4,Sand/soil,Borrow a toilet close by ,Piped outside dwelling ,"Yes, gas powered lights ",Never ,Several times a week ,Less than once a week ,Never ,Several times a week ,Never ,Less than once a week ,Less than once a week ,About once a week ,Chikwawa,Chikwawa,Sweep it into the bush ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Unsure,Unsure,2258,POINT (3868795.042091524 -1795139.845393708)
2259,HH485XK,2,1,1,0,4,Self employed ,Unskilled manual ,23.446954140999317,None ,Mattress (GRASS) on floor  ,2,20000,One (respondents) ,1,Never,Never,2,4,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,About once a week ,Never ,About once a week ,Less than once a week ,About once a week ,Mnthumba,Mnthumba,Sweep it into the bush ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,My own judgement? ,Cure sick animals ,Cure sick animals ,2259,POINT (3872678.474570981 -1806655.673848846)
2260,HH4577K,2,3,1,0,6,Unemployed ,,32.70636550308008,PSLC ,Cloth / Sack on floor  ,0,3000,Four ,3,Often,Sometimes,1,2,Sand/soil,Use public toilet ,Piped outside dwelling ,"Yes, gas powered lights ",Never ,Less than once a week ,About once a week ,Never ,Several times a week ,Never ,Less than once a week ,Never ,Less than once a week ,Chikwawa,Chikwawa,Nothing ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Unsure,Unsure,2260,POINT (3871066.893238197 -1810873.181446716)
2261,HH417NK,3,4,0,0,7,Unemployed ,,43.592060232717316,PSLC ,Cloth / Sack on floor  ,0,5000,Five ,4,Sometimes,Sometimes,3,4,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,"Yes, gas powered lights ",About once a week ,Never ,Less than once a week ,Less than once a week ,Several times a week ,Never ,Less than once a week ,Never ,About once a week ,Nedi,Nedi,Put it in the refuse pit ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Unsure,Unsure,2261,POINT (3871108.380989288 -1800378.051320676)
2262,HH460HK,2,0,1,1,4,Unemployed ,,45.51129363449692,None ,Bed and Matress ,0,30000,Three ,0,Sometimes,Sometimes,3,3,Cement,Borrow a toilet close by ,Public tap / Standpipe ,"Yes, gas powered lights ",Less than once a week ,About once a week ,Less than once a week ,Several times a week ,Less than once a week ,Several times a week ,About once a week ,Never ,Less than once a week ,BOMA MARKET,BOMA  MARKET,Use it as manure ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Prevent animals from becoming sick ,Unsure,2262,POINT (3871061.893238197 -1810798.181446716)
2263,HH493XK,3,3,0,0,6,Unemployed ,,32.4517453798768,None ,Mattress (GRASS) on floor  ,1,200000,More than 5,3,Often,Never,2,5,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,About once a week ,Less than once a week ,Less than once a week ,Never ,About once a week ,About once a week ,About once a week ,Dyeratu market /Boma market,Dyeratu market,Use it as manure ,Hand feeding (mother) ,Other hospital (gov) ,Other (specify),Other (specify),Other hospital (gov) ,Other hospital (gov) ,The vets ,Cure sick animals ,Cure sick animals ,2263,POINT (3869446.008833672 -1801428.381587101)
2264,HH450LK,1,2,0,1,4,Paid domestic worker ,Skilled manual ,37.64271047227926,PSLC ,Mattress (GRASS) on floor  ,1,20000,More than 5,2,Sometimes,Sometimes,2,2,Cement,Wait till I get home ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Never ,Less than once a week ,Less than once a week ,Several times a week ,,From people in the village,Use it as manure ,Self-feeding with hands ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Unsure,Unsure,2264,POINT (3866680.470225975 -1810969.584828173)
2265,HH479WK,1,0,1,0,2,Unemployed ,,34.3025325119781,None ,Bed and Matress ,1,30000,One (respondents) ,0,Sometimes,Never,2,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,About once a week ,Several times a week ,Less than once a week ,Several times a week ,,Dyeratu,Nothing ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Health centre (gov) ,Other hospital (gov) ,Other hospital (gov) ,The vets ,Cure sick animals ,Cure sick animals ,2265,POINT (3866030.717420604 -1808945.888799008)
2266,HH424PK,1,3,0,0,4,Unemployed ,,30.570841889117045,PSLC ,Mattress (GRASS) on floor  ,1,3000,Three ,2,Often,Often,2,2,Sand/soil,Urinate/defaecate in the open ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,About once a week ,Chikwawa boma,Chikwawa boma,Nothing ,Self-feeding with hands ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Unsure,Unsure,2266,POINT (3872194.635356188 -1807070.598009345)
2267,HH460HK,2,0,1,1,4,Unemployed ,,45.51129363449692,None ,Bed and Matress ,0,30000,Three ,0,Sometimes,Sometimes,3,3,Cement,Borrow a toilet close by ,Public tap / Standpipe ,"Yes, gas powered lights ",Less than once a week ,About once a week ,Less than once a week ,Several times a week ,Less than once a week ,Several times a week ,About once a week ,Never ,Less than once a week ,BOMA MARKET,BOMA  MARKET,Use it as manure ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Prevent animals from becoming sick ,Unsure,2267,POINT (3872536.474570981 -1806551.673848846)
2268,HH4100K,3,2,1,0,6,Unemployed ,,55.90691307323751,JCE  ,Cloth / Sack on floor  ,0,5000,Four ,2,Never,Never,3,5,Cement,Borrow a toilet close by ,Tube well / borehole ,"Yes, gas powered lights ",Never ,Never ,Less than once a week ,Never ,Several times a week ,Never ,About once a week ,Never ,Never ,Dyeratu,Dyeratu,Sweep it into the bush ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,The vets ,Prevent animals from becoming sick ,Unsure,2268,POINT (3871401.711639095 -1810540.299616026)
2269,HH469XK,2,2,0,0,4,Unemployed ,,60.4435318275154,PSLC ,Cloth / Sack on floor  ,1,15000,One (respondents) ,2,Sometimes,Often,1,3,Sand/soil,Urinate/defaecate in the open ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Never ,Several times a week ,Less than once a week ,Less than once a week ,About once a week ,,Dyeratu,Nothing ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Referral Hospital (QECH) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2269,POINT (3868891.335942914 -1798055.911928432)
2270,HH4100K,3,2,1,0,6,Unemployed ,,55.90691307323751,JCE  ,Cloth / Sack on floor  ,0,5000,Four ,2,Never,Never,3,5,Cement,Borrow a toilet close by ,Tube well / borehole ,"Yes, gas powered lights ",Never ,Never ,Less than once a week ,Never ,Several times a week ,Never ,About once a week ,Never ,Never ,Dyeratu,Dyeratu,Sweep it into the bush ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,The vets ,Prevent animals from becoming sick ,Unsure,2270,POINT (3871895.705117907 -1803563.984009212)
2271,HH4681K,2,1,0,0,3,Self employed ,Domestic service ,56.69815195071869,None ,Mattress (GRASS) on floor  ,2,10000,One (respondents) ,1,Often,Sometimes,2,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,About once a week ,Never ,About once a week ,DYERATU,Local market,Use it as manure ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,2271,POINT (3868537.160082475 -1798091.809636515)
2272,HH431RK,4,0,0,0,4,Paid employee ,Skilled manual ,39.63586584531143,MSCE ,Bed and Matress ,1,200000,Two ,1,Never,Never,2,5,Cement,Borrow a toilet close by ,Piped into dwelling ,"Yes, solar powered lights ",Never ,Never ,Less than once a week ,Less than once a week ,Several times a week ,Never ,About once a week ,Never ,Never ,Dyeratu,Chikwawa,Sweep it into the bush ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,The vets ,Prevent animals from becoming sick ,Unsure,2272,POINT (3871801.55183964 -1803216.755862434)
2273,HH469XK,2,2,0,0,4,Unemployed ,,60.4435318275154,PSLC ,Cloth / Sack on floor  ,1,15000,One (respondents) ,2,Sometimes,Often,1,3,Sand/soil,Urinate/defaecate in the open ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Never ,Several times a week ,Less than once a week ,Less than once a week ,About once a week ,,Dyeratu,Nothing ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Referral Hospital (QECH) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,2273,POINT (3868590.446003425 -1798650.646420583)
2274,HH428HK,2,3,0,0,5,Unemployed ,,50.9678302532512,PSLC ,Mattress (GRASS) on floor  ,1,4000,Five ,2,Often,Sometimes,1,4,Sand/soil,Other (specify),Tube well / borehole ,No,Never ,Never ,Less than once a week ,Less than once a week ,Never ,Never ,Never ,Never ,Never ,,,Nothing ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,My own judgement? ,Unsure,Unsure,2274,POINT (3870792.926094089 -1810980.357307377)
2275,HH496UK,2,1,0,0,3,Paid domestic worker ,Unskilled manual ,54.6611909650924,None ,Mattress (GRASS) on floor  ,1,30000,One (respondents) ,1,Sometimes,Never,1,2,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,About once a week ,Less than once a week ,About once a week ,Dyeratu,Local market,Use it as manure ,Hand feeding (other caregiver) ,Other hospital (gov) ,Other hospital (gov) ,Health centre (private) ,Other hospital (gov) ,Other hospital (gov) ,My own judgement? ,Cure sick animals ,Cure sick animals ,2275,POINT (3866166.717420604 -1808966.888799008)
2276,HH423RK,1,3,0,0,4,Unemployed ,,32.2984257357974,PSLC ,Mattress (GRASS) on floor  ,1,1000,Four ,0,Often,Often,1,4,Sand/soil,Urinate/defaecate in the open ,Tube well / borehole ,No,Never ,About once a week ,Never ,Never ,Never ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,,NEDI market,Sweep it into the bush ,Self-feeding with hands ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Others (specify),Cure sick animals ,Cure sick animals ,2276,POINT (3872541.519911161 -1806041.12613542)
